regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,4,0.5,4.0,64,2048,128,512,320,307.68,380.544,300.96,-0.0922
mixed,8,4,0.5,4.0,64,2048,256,1024,640,390.173,477.727,381.76,-0.0961
mixed,8,4,0.5,4.0,64,2048,512,2048,1280,521.567,710.078,514.109,-0.0396
mixed,8,4,0.5,4.0,64,2048,1024,4096,2560,834.141,1229.725,860.125,0.0657
mixed,8,4,0.5,4.0,64,2048,2048,8192,5120,1489.311,2311.226,1486.908,-0.0029
mixed,8,4,0.5,4.0,64,4096,128,512,320,417.151,469.055,405.279,-0.2287
mixed,8,4,0.5,4.0,64,4096,256,1024,640,480.83,584.958,488.608,0.0747
mixed,8,4,0.5,4.0,64,4096,512,2048,1280,652.285,858.813,619.262,-0.1599
mixed,8,4,0.5,4.0,64,4096,1024,4096,2560,931.677,1242.493,908.254,-0.0754
mixed,8,4,0.5,4.0,64,4096,2048,8192,5120,1493.949,2277.975,1540.123,0.0589
mixed,8,4,0.5,4.0,128,0,128,512,320,220.769,288.384,218.848,-0.0284
mixed,8,4,0.5,4.0,128,0,256,1024,640,295.936,399.167,311.936,0.155
mixed,8,4,0.5,4.0,128,0,512,2048,1280,457.087,685.692,466.974,0.0432
mixed,8,4,0.5,4.0,128,0,1024,4096,2560,831.263,1233.403,807.965,-0.0579
mixed,8,4,0.5,4.0,128,0,2048,8192,5120,1489.854,2350.745,1464.279,-0.0297
mixed,8,4,0.5,4.0,128,512,128,512,320,260.255,329.407,252.127,-0.1175
mixed,8,4,0.5,4.0,128,512,256,1024,640,337.183,436.384,346.464,0.0936
mixed,8,4,0.5,4.0,128,512,512,2048,1280,491.198,675.453,508.255,0.0926
mixed,8,4,0.5,4.0,128,512,1024,4096,2560,819.296,1221.242,841.341,0.0548
mixed,8,4,0.5,4.0,128,512,2048,8192,5120,1477.598,2342.55,1467.677,-0.0115
mixed,8,4,0.5,4.0,128,1024,128,512,320,302.143,362.847,287.072,-0.2483
mixed,8,4,0.5,4.0,128,1024,256,1024,640,367.808,473.151,371.456,0.0346
mixed,8,4,0.5,4.0,128,1024,512,2048,1280,525.758,714.845,526.816,0.0056
mixed,8,4,0.5,4.0,128,1024,1024,4096,2560,835.359,1222.075,866.906,0.0816
mixed,8,4,0.5,4.0,128,1024,2048,8192,5120,1481.98,2302.33,1484.475,0.003
mixed,8,4,0.5,4.0,128,2048,128,512,320,373.439,431.423,359.2,-0.2456
mixed,8,4,0.5,4.0,128,2048,256,1024,640,444.863,536.864,442.847,-0.0219
mixed,8,4,0.5,4.0,128,2048,512,2048,1280,587.935,804.348,577.376,-0.0488
mixed,8,4,0.5,4.0,128,2048,1024,4096,2560,908.637,1247.421,887.677,-0.0619
mixed,8,4,0.5,4.0,128,2048,2048,8192,5120,1486.205,2288.857,1533.691,0.0592
mixed,8,4,0.5,4.0,128,4096,128,512,320,507.295,561.726,497.727,-0.1758
mixed,8,4,0.5,4.0,128,4096,256,1024,640,569.437,695.515,588.318,0.1498
mixed,8,4,0.5,4.0,128,4096,512,2048,1280,730.973,909.31,736.062,0.0285
mixed,8,4,0.5,4.0,128,4096,1024,4096,2560,1017.533,1416.252,996.735,-0.0522
mixed,8,4,0.5,4.0,128,4096,2048,8192,5120,1579.965,2297.494,1635.836,0.0779
mixed,8,4,0.5,4.0,256,0,128,512,320,256.639,321.791,255.903,-0.0113
mixed,8,4,0.5,4.0,256,0,256,1024,640,327.902,428.063,346.847,0.1891
mixed,8,4,0.5,4.0,256,0,512,2048,1280,480.16,685.309,497.022,0.0822
mixed,8,4,0.5,4.0,256,0,1024,4096,2560,826.747,1245.693,829.535,0.0067
mixed,8,4,0.5,4.0,256,0,2048,8192,5120,1507.677,2369.98,1494.174,-0.0157
mixed,8,4,0.5,4.0,256,512,128,512,320,324.353,384.865,317.504,-0.1132
mixed,8,4,0.5,4.0,256,512,256,1024,640,391.072,497.885,410.88,0.1854
mixed,8,4,0.5,4.0,256,512,512,2048,1280,552.896,732.797,572.126,0.1069
mixed,8,4,0.5,4.0,256,512,1024,4096,2560,845.277,1237.693,875.325,0.0766
mixed,8,4,0.5,4.0,256,512,2048,8192,5120,1485.02,2292.442,1512.41,0.0339
mixed,8,4,0.5,4.0,256,1024,128,512,320,384.513,440.256,373.759,-0.1929
mixed,8,4,0.5,4.0,256,1024,256,1024,640,447.329,534.335,453.665,0.0728
mixed,8,4,0.5,4.0,256,1024,512,2048,1280,595.038,782.814,611.904,0.0898
mixed,8,4,0.5,4.0,256,1024,1024,4096,2560,908.255,1258.715,933.31,0.0715
mixed,8,4,0.5,4.0,256,1024,2048,8192,5120,1505.597,2262.361,1539.77,0.0452
mixed,8,4,0.5,4.0,256,2048,128,512,320,495.39,556.861,484.445,-0.1781
mixed,8,4,0.5,4.0,256,2048,256,1024,640,563.743,656.481,570.111,0.0687
mixed,8,4,0.5,4.0,256,2048,512,2048,1280,703.487,874.077,702.782,-0.0041
mixed,8,4,0.5,4.0,256,2048,1024,4096,2560,981.341,1345.341,1026.461,0.124
mixed,8,4,0.5,4.0,256,2048,2048,8192,5120,1567.836,2304.475,1655.452,0.1189
mixed,8,4,0.5,4.0,256,4096,128,512,320,717.725,775.902,706.717,-0.1892
mixed,8,4,0.5,4.0,256,4096,256,1024,640,791.581,898.813,804.958,0.1247
mixed,8,4,0.5,4.0,256,4096,512,2048,1280,955.231,1109.693,945.469,-0.0632
mixed,8,4,0.5,4.0,256,4096,1024,4096,2560,1204.992,1502.716,1203.613,-0.0046
mixed,8,4,0.5,4.0,256,4096,2048,8192,5120,1744.539,2444.472,1805.689,0.0874
mixed,8,4,0.5,4.0,512,0,128,512,320,359.713,420.863,358.174,-0.0252
mixed,8,4,0.5,4.0,512,0,256,1024,640,425.311,526.014,448.351,0.2288
mixed,8,4,0.5,4.0,512,0,512,2048,1280,583.873,757.918,597.056,0.0757
mixed,8,4,0.5,4.0,512,0,1024,4096,2560,876.702,1250.717,906.782,0.0804
mixed,8,4,0.5,4.0,512,0,2048,8192,5120,1515.739,2320.825,1535.644,0.0247
mixed,8,4,0.5,4.0,512,512,128,512,320,478.751,531.582,471.551,-0.1363
mixed,8,4,0.5,4.0,512,512,256,1024,640,541.024,638.269,556.607,0.1602
mixed,8,4,0.5,4.0,512,512,512,2048,1280,699.005,871.807,713.343,0.083
mixed,8,4,0.5,4.0,512,512,1024,4096,2560,990.748,1343.292,1028.924,0.1083
mixed,8,4,0.5,4.0,512,512,2048,8192,5120,1574.972,2324.921,1633.082,0.0775
mixed,8,4,0.5,4.0,512,1024,128,512,320,580.894,628.99,568.96,-0.2481
mixed,8,4,0.5,4.0,512,1024,256,1024,640,640.318,728.286,644.222,0.0444
mixed,8,4,0.5,4.0,512,1024,512,2048,1280,779.421,971.486,804.476,0.1305
mixed,8,4,0.5,4.0,512,1024,1024,4096,2560,1081.948,1428.666,1121.021,0.1127
mixed,8,4,0.5,4.0,512,1024,2048,8192,5120,1657.883,2376.121,1717.565,0.0831
mixed,8,4,0.5,4.0,512,2048,128,512,320,778.366,834.109,767.613,-0.1929
mixed,8,4,0.5,4.0,512,2048,256,1024,640,840.22,935.1,847.42,0.0759
mixed,8,4,0.5,4.0,512,2048,512,2048,1280,985.534,1130.365,985.918,0.0027
mixed,8,4,0.5,4.0,512,2048,1024,4096,2560,1252.478,1608.472,1303.995,0.1447
mixed,8,4,0.5,4.0,512,2048,2048,8192,5120,1828.794,2532.508,1891.897,0.0897
mixed,8,4,0.5,4.0,512,4096,128,512,320,1179.165,1240.895,1169.789,-0.1519
mixed,8,4,0.5,4.0,512,4096,256,1024,640,1251.387,1349.18,1264.381,0.1329
mixed,8,4,0.5,4.0,512,4096,512,2048,1280,1402.393,1551.707,1401.147,-0.0083
mixed,8,4,0.5,4.0,512,4096,1024,4096,2560,1652.988,1922.558,1661.405,0.0312
mixed,8,4,0.5,4.0,512,4096,2048,8192,5120,2163.227,2862.52,2260.539,0.1392
mixed,8,4,0.5,4.0,1024,0,128,512,320,653.247,712.445,644.701,-0.1444
mixed,8,4,0.5,4.0,1024,0,256,1024,640,717.566,815.102,736.638,0.1955
mixed,8,4,0.5,4.0,1024,0,512,2048,1280,873.567,1052.541,894.494,0.1169
mixed,8,4,0.5,4.0,1024,0,1024,4096,2560,1177.243,1522.425,1213.276,0.1044
mixed,8,4,0.5,4.0,1024,0,2048,8192,5120,1763.931,2533.178,1828.187,0.0835
mixed,8,4,0.5,4.0,1024,512,128,512,320,860.19,913.214,849.501,-0.2016
mixed,8,4,0.5,4.0,1024,512,256,1024,640,919.773,1019.357,930.109,0.1038
mixed,8,4,0.5,4.0,1024,512,512,2048,1280,1080.412,1266.365,1099.388,0.102
mixed,8,4,0.5,4.0,1024,512,1024,4096,2560,1377.149,1719.005,1417.468,0.1179
mixed,8,4,0.5,4.0,1024,512,2048,8192,5120,1944.476,2661.527,2029.05,0.1179
mixed,8,4,0.5,4.0,1024,1024,128,512,320,1048.411,1100.863,1034.747,-0.2605
mixed,8,4,0.5,4.0,1024,1024,256,1024,640,1112.925,1202.237,1121.661,0.0978
mixed,8,4,0.5,4.0,1024,1024,512,2048,1280,1257.757,1442.461,1276.858,0.1034
mixed,8,4,0.5,4.0,1024,1024,1024,4096,2560,1561.533,1900.474,1607.387,0.1353
mixed,8,4,0.5,4.0,1024,1024,2048,8192,5120,2123.961,2807.512,2206.938,0.1214
mixed,8,4,0.5,4.0,1024,2048,128,512,320,1427.165,1480.859,1416.127,-0.2056
mixed,8,4,0.5,4.0,1024,2048,256,1024,640,1492.764,1584.763,1502.973,0.111
mixed,8,4,0.5,4.0,1024,2048,512,2048,1280,1645.118,1807.515,1637.276,-0.0483
mixed,8,4,0.5,4.0,1024,2048,1024,4096,2560,1927.421,2266.552,1965.918,0.1135
mixed,8,4,0.5,4.0,1024,2048,2048,8192,5120,2487.447,3146.937,2585.37,0.1485
mixed,8,4,0.5,4.0,1024,4096,128,512,320,2192.091,2250.045,2175.96,-0.2783
mixed,8,4,0.5,4.0,1024,4096,256,1024,640,2265.079,2358.423,2274.682,0.1029
mixed,8,4,0.5,4.0,1024,4096,512,2048,1280,2417.723,2574.133,2415.387,-0.0149
mixed,8,4,0.5,4.0,1024,4096,1024,4096,2560,2678.263,3009.301,2685.08,0.0206
mixed,8,4,0.5,4.0,1024,4096,2048,8192,5120,3219.351,3880.435,3307.573,0.1335
mixed,8,4,0.5,4.0,2048,0,128,512,320,1562.074,1616.091,1567.773,0.1055
mixed,8,4,0.5,4.0,2048,0,256,1024,640,1625.405,1705.788,1628.922,0.0438
mixed,8,4,0.5,4.0,2048,0,512,2048,1280,1761.69,1954.875,1780.794,0.0989
mixed,8,4,0.5,4.0,2048,0,1024,4096,2560,2073.081,2419.93,2130.872,0.1666
mixed,8,4,0.5,4.0,2048,0,2048,8192,5120,2690.361,3282.227,2728.247,0.064
mixed,8,4,0.5,4.0,2048,512,128,512,320,1945.21,2000.604,1927.482,-0.32
mixed,8,4,0.5,4.0,2048,512,256,1024,640,2049.561,2099.323,2049.051,-0.0102
mixed,8,4,0.5,4.0,2048,512,512,2048,1280,2153.819,2341.594,2171.034,0.0917
mixed,8,4,0.5,4.0,2048,512,1024,4096,2560,2460.186,2813.782,2513.466,0.1507
mixed,8,4,0.5,4.0,2048,512,2048,8192,5120,3031.127,3681.942,3205.393,0.2678
mixed,8,4,0.5,4.0,2048,1024,128,512,320,2331.098,2410.424,2292.888,-0.4817
mixed,8,4,0.5,4.0,2048,1024,256,1024,640,2409.687,2465.914,2375.578,-0.6066
mixed,8,4,0.5,4.0,2048,1024,512,2048,1280,2528.504,2717.975,2511.607,-0.0892
mixed,8,4,0.5,4.0,2048,1024,1024,4096,2560,2820.664,3178.743,2867.383,0.1305
mixed,8,4,0.5,4.0,2048,1024,2048,8192,5120,3395.766,4049.683,3510.967,0.1762
mixed,8,4,0.5,4.0,2048,2048,128,512,320,3042.903,3091.861,3030.328,-0.2569
mixed,8,4,0.5,4.0,2048,2048,256,1024,640,3108.215,3204.597,3105.656,-0.0266
mixed,8,4,0.5,4.0,2048,2048,512,2048,1280,3267.955,3432.085,3258.935,-0.055
mixed,8,4,0.5,4.0,2048,2048,1024,4096,2560,3613.749,3902.069,3582.355,-0.1089
mixed,8,4,0.5,4.0,2048,2048,2048,8192,5120,4122.356,4779.378,4230.292,0.1643
mixed,8,4,0.5,4.0,2048,4096,128,512,320,4531.409,4585.234,4677.997,2.7234
mixed,8,4,0.5,4.0,2048,4096,256,1024,640,4603.412,4849.396,4730.132,0.5152
mixed,8,4,0.5,4.0,2048,4096,512,2048,1280,4864.59,5002.093,4759.791,-0.7622
mixed,8,4,0.5,4.0,2048,4096,1024,4096,2560,5109.266,5340.048,5033.556,-0.3281
mixed,8,4,0.5,4.0,2048,4096,2048,8192,5120,5557.681,6340.943,5763.117,0.2623
mixed,8,4,0.5,4.0,4096,0,128,512,320,4635.059,4570.003,4702.832,
mixed,8,4,0.5,4.0,4096,0,256,1024,640,4843.794,4855.793,4773.555,-5.8537
mixed,8,4,0.5,4.0,4096,0,512,2048,1280,4598.673,4819.12,5101.007,2.2787
mixed,8,4,0.5,4.0,4096,0,1024,4096,2560,5291.856,5626.896,5569.103,0.8275
mixed,8,4,0.5,4.0,4096,0,2048,8192,5120,5844.811,6460.941,5971.438,0.2055
mixed,8,4,0.5,4.0,4096,512,128,512,320,5743.278,5635.886,5497.774,
mixed,8,4,0.5,4.0,4096,512,256,1024,640,5596.048,5342.639,5538.257,
mixed,8,4,0.5,4.0,4096,512,512,2048,1280,5781.709,5952.43,5588.719,-1.1304
mixed,8,4,0.5,4.0,4096,512,1024,4096,2560,6419.277,6741.738,6057.87,-1.1208
mixed,8,4,0.5,4.0,4096,512,2048,8192,5120,6745.834,7458.824,6757.645,0.0166
mixed,8,4,0.5,4.0,4096,1024,128,512,320,6345.069,6444.616,6308.75,-0.3648
mixed,8,4,0.5,4.0,4096,1024,256,1024,640,6250.473,6632.044,6404.846,0.4046
mixed,8,4,0.5,4.0,4096,1024,512,2048,1280,6436.397,6750.474,6497.195,0.1936
mixed,8,4,0.5,4.0,4096,1024,1024,4096,2560,6941.293,7080.873,6871.337,-0.5012
mixed,8,4,0.5,4.0,4096,1024,2048,8192,5120,7432.936,8477.379,7478.92,0.044
mixed,8,4,0.5,4.0,4096,2048,128,512,320,7947.147,8097.123,7823.334,-0.8256
mixed,8,4,0.5,4.0,4096,2048,256,1024,640,8272.704,8163.624,8262.982,
mixed,8,4,0.5,4.0,4096,2048,512,2048,1280,8281.96,8350.627,8210.31,-1.0434
mixed,8,4,0.5,4.0,4096,2048,1024,4096,2560,8470.631,9139.653,8374.05,-0.1444
mixed,8,4,0.5,4.0,4096,2048,2048,8192,5120,9729.183,9626.47,9139.942,
mixed,8,4,0.5,4.0,4096,4096,128,512,320,11836.539,11971.775,11759.292,-0.5712
mixed,8,4,0.5,4.0,4096,4096,256,1024,640,11883.673,11733.313,11770.015,
mixed,8,4,0.5,4.0,4096,4096,512,2048,1280,11270.079,11769.146,11354.879,0.1699
mixed,8,4,0.5,4.0,4096,4096,1024,4096,2560,12570.622,12867.578,11653.914,-3.087
mixed,8,4,0.5,4.0,4096,4096,2048,8192,5120,12232.32,13008.922,12365.042,0.1709
mixed,8,4,0.5,4.0,8192,0,128,512,320,19008.585,19507.816,18887.593,-0.2424
mixed,8,4,0.5,4.0,8192,0,256,1024,640,18862.087,19161.926,19730.249,2.8954
mixed,8,4,0.5,4.0,8192,0,512,2048,1280,19950.048,19368.484,19680.49,
mixed,8,4,0.5,4.0,8192,0,1024,4096,2560,19125.228,20255.938,20115.974,0.8762
mixed,8,4,0.5,4.0,8192,0,2048,8192,5120,21327.524,20966.497,20555.463,
mixed,8,4,0.5,4.0,8192,512,128,512,320,21710.875,20795.938,20825.31,
mixed,8,4,0.5,4.0,8192,512,256,1024,640,21239.301,20989.735,21486.084,
mixed,8,4,0.5,4.0,8192,512,512,2048,1280,21109.891,22092.09,21015.359,-0.0962
mixed,8,4,0.5,4.0,8192,512,1024,4096,2560,21411.647,21869.376,22209.883,1.7439
mixed,8,4,0.5,4.0,8192,512,2048,8192,5120,21791.903,23372.031,23500.316,1.0812
mixed,8,4,0.5,4.0,8192,1024,128,512,320,23559.8,23200.442,22982.783,
mixed,8,4,0.5,4.0,8192,1024,256,1024,640,23519.801,24074.103,22934.774,-1.0554
mixed,8,4,0.5,4.0,8192,1024,512,2048,1280,23150.238,24001.564,22998.401,-0.1784
mixed,8,4,0.5,4.0,8192,1024,1024,4096,2560,23797.429,23774.525,24068.318,
mixed,8,4,0.5,4.0,8192,1024,2048,8192,5120,24155.741,25673.294,24718.098,0.3706
mixed,8,4,0.5,4.0,8192,2048,128,512,320,27197.744,28128.072,27008.698,-0.2032
mixed,8,4,0.5,4.0,8192,2048,256,1024,640,28389.805,28330.477,28154.413,
mixed,8,4,0.5,4.0,8192,2048,512,2048,1280,27874.385,27796.053,27687.121,
mixed,8,4,0.5,4.0,8192,2048,1024,4096,2560,27755.732,28135.504,27813.617,0.1524
mixed,8,4,0.5,4.0,8192,2048,2048,8192,5120,28202.072,28539.411,29059.665,2.5422
mixed,8,4,0.5,4.0,8192,4096,128,512,320,34947.292,34912.292,36576.305,
mixed,8,4,0.5,4.0,8192,4096,256,1024,640,35858.233,35379.23,35543.546,
mixed,8,4,0.5,4.0,8192,4096,512,2048,1280,36363.74,35527.197,34776.801,
mixed,8,4,0.5,4.0,8192,4096,1024,4096,2560,35330.942,36019.127,37160.274,2.6582
mixed,8,4,0.5,4.0,8192,4096,2048,8192,5120,37045.72,37139.986,36338.272,-7.5048
pure,8,6,0.75,4.0,0,0,128,512,416,134.144,152.767,135.106,0.0517
pure,8,6,0.75,4.0,0,0,256,1024,832,219.872,249.857,213.12,-0.2252
pure,8,6,0.75,4.0,0,0,512,2048,1664,379.52,476.318,383.775,0.044
pure,8,6,0.75,4.0,0,0,1024,4096,3328,784.094,943.421,782.814,-0.008
pure,8,6,0.75,4.0,0,0,2048,8192,6656,1483.129,1806.039,1475.453,-0.0238
mixed,8,6,0.75,4.0,16,0,128,512,416,207.168,271.552,239.007,0.4945
mixed,8,6,0.75,4.0,16,0,256,1024,832,338.431,393.984,338.493,0.0011
mixed,8,6,0.75,4.0,16,0,512,2048,1664,535.581,679.901,532.064,-0.0244
mixed,8,6,0.75,4.0,16,0,1024,4096,3328,1018.877,1202.589,932.255,-0.4715
mixed,8,6,0.75,4.0,16,0,2048,8192,6656,1839.067,2338.166,1707.804,-0.263
mixed,8,6,0.75,4.0,16,512,128,512,416,229.47,282.878,259.775,0.5674
mixed,8,6,0.75,4.0,16,512,256,1024,832,343.553,393.695,354.175,0.2118
mixed,8,6,0.75,4.0,16,512,512,2048,1664,525.438,663.901,538.494,0.0943
mixed,8,6,0.75,4.0,16,512,1024,4096,3328,1020.893,1207.451,944.445,-0.4098
mixed,8,6,0.75,4.0,16,512,2048,8192,6656,1836.762,2317.019,1718.077,-0.2471
mixed,8,6,0.75,4.0,16,1024,128,512,416,266.655,314.88,279.582,0.2681
mixed,8,6,0.75,4.0,16,1024,256,1024,832,360.255,409.055,377.502,0.3534
mixed,8,6,0.75,4.0,16,1024,512,2048,1664,543.806,672.316,560.031,0.1263
mixed,8,6,0.75,4.0,16,1024,1024,4096,3328,1022.206,1220.54,955.836,-0.3346
mixed,8,6,0.75,4.0,16,1024,2048,8192,6656,1851.131,2325.019,1732.415,-0.2505
mixed,8,6,0.75,4.0,16,2048,128,512,416,312.286,378.239,336.543,0.3678
mixed,8,6,0.75,4.0,16,2048,256,1024,832,439.936,475.549,422.368,-0.4933
mixed,8,6,0.75,4.0,16,2048,512,2048,1664,585.118,705.372,602.239,0.1424
mixed,8,6,0.75,4.0,16,2048,1024,4096,3328,1020.573,1212.383,995.323,-0.1316
mixed,8,6,0.75,4.0,16,2048,2048,8192,6656,1869.98,2296.218,1764.794,-0.2468
mixed,8,6,0.75,4.0,16,4096,128,512,416,420.033,465.823,438.782,0.4095
mixed,8,6,0.75,4.0,16,4096,256,1024,832,533.791,584.445,535.007,0.024
mixed,8,6,0.75,4.0,16,4096,512,2048,1664,752.799,848.25,723.039,-0.3118
mixed,8,6,0.75,4.0,16,4096,1024,4096,3328,1066.751,1222.94,1050.43,-0.1045
mixed,8,6,0.75,4.0,16,4096,2048,8192,6656,1860.538,2267.322,1821.626,-0.0957
mixed,8,6,0.75,4.0,32,0,128,512,416,206.464,273.696,240.0,0.4988
mixed,8,6,0.75,4.0,32,0,256,1024,832,340.672,391.485,337.854,-0.0555
mixed,8,6,0.75,4.0,32,0,512,2048,1664,537.054,684.319,529.5,-0.0513
mixed,8,6,0.75,4.0,32,0,1024,4096,3328,1020.99,1205.148,939.039,-0.445
mixed,8,6,0.75,4.0,32,0,2048,8192,6656,1844.378,2337.18,1715.835,-0.2608
mixed,8,6,0.75,4.0,32,512,128,512,416,230.782,284.831,258.59,0.5145
mixed,8,6,0.75,4.0,32,512,256,1024,832,344.511,396.51,355.807,0.2172
mixed,8,6,0.75,4.0,32,512,512,2048,1664,529.407,664.988,538.847,0.0696
mixed,8,6,0.75,4.0,32,512,1024,4096,3328,1022.109,1211.644,945.213,-0.4057
mixed,8,6,0.75,4.0,32,512,2048,8192,6656,1844.059,2327.323,1716.829,-0.2633
mixed,8,6,0.75,4.0,32,1024,128,512,416,267.134,313.407,278.591,0.2476
mixed,8,6,0.75,4.0,32,1024,256,1024,832,360.64,408.831,376.286,0.3247
mixed,8,6,0.75,4.0,32,1024,512,2048,1664,545.438,674.239,554.526,0.0706
mixed,8,6,0.75,4.0,32,1024,1024,4096,3328,1026.974,1226.849,954.209,-0.3641
mixed,8,6,0.75,4.0,32,1024,2048,8192,6656,1857.121,2305.73,1737.154,-0.2674
mixed,8,6,0.75,4.0,32,2048,128,512,416,313.279,375.489,336.224,0.3688
mixed,8,6,0.75,4.0,32,2048,256,1024,832,441.953,476.992,420.737,-0.6055
mixed,8,6,0.75,4.0,32,2048,512,2048,1664,589.664,705.249,603.52,0.1199
mixed,8,6,0.75,4.0,32,2048,1024,4096,3328,1027.489,1222.272,991.907,-0.1827
mixed,8,6,0.75,4.0,32,2048,2048,8192,6656,1875.713,2304.1,1768.995,-0.2491
mixed,8,6,0.75,4.0,32,4096,128,512,416,421.536,466.88,439.2,0.3896
mixed,8,6,0.75,4.0,32,4096,256,1024,832,536.002,580.928,530.017,-0.1332
mixed,8,6,0.75,4.0,32,4096,512,2048,1664,754.21,849.987,726.527,-0.289
mixed,8,6,0.75,4.0,32,4096,1024,4096,3328,1066.434,1230.464,1055.553,-0.0663
mixed,8,6,0.75,4.0,32,4096,2048,8192,6656,1860.386,2270.691,1822.113,-0.0933
mixed,8,6,0.75,4.0,64,0,128,512,416,208.32,277.187,239.426,0.4517
mixed,8,6,0.75,4.0,64,0,256,1024,832,339.68,391.81,338.782,-0.0172
mixed,8,6,0.75,4.0,64,0,512,2048,1664,537.438,686.591,530.206,-0.0485
mixed,8,6,0.75,4.0,64,0,1024,4096,3328,1026.75,1219.068,940.254,-0.4498
mixed,8,6,0.75,4.0,64,0,2048,8192,6656,1856.476,2330.97,1722.076,-0.2832
mixed,8,6,0.75,4.0,64,512,128,512,416,231.969,284.446,258.847,0.5122
mixed,8,6,0.75,4.0,64,512,256,1024,832,345.472,394.08,355.454,0.2054
mixed,8,6,0.75,4.0,64,512,512,2048,1664,529.503,670.621,540.639,0.0789
mixed,8,6,0.75,4.0,64,512,1024,4096,3328,1028.892,1223.709,949.278,-0.4087
mixed,8,6,0.75,4.0,64,512,2048,8192,6656,1851.772,2354.458,1729.532,-0.2432
mixed,8,6,0.75,4.0,64,1024,128,512,416,266.976,316.959,280.767,0.2759
mixed,8,6,0.75,4.0,64,1024,256,1024,832,363.87,412.096,378.207,0.2973
mixed,8,6,0.75,4.0,64,1024,512,2048,1664,547.134,677.948,554.302,0.0548
mixed,8,6,0.75,4.0,64,1024,1024,4096,3328,1035.229,1232.958,964.478,-0.3578
mixed,8,6,0.75,4.0,64,1024,2048,8192,6656,1873.657,2328.793,1749.821,-0.2721
mixed,8,6,0.75,4.0,64,2048,128,512,416,314.047,380.895,337.727,0.3542
mixed,8,6,0.75,4.0,64,2048,256,1024,832,440.96,477.182,422.335,-0.5142
mixed,8,6,0.75,4.0,64,2048,512,2048,1664,595.07,710.397,604.831,0.0846
mixed,8,6,0.75,4.0,64,2048,1024,4096,3328,1029.853,1230.558,999.676,-0.1504
mixed,8,6,0.75,4.0,64,2048,2048,8192,6656,1887.035,2314.265,1773.788,-0.2651
mixed,8,6,0.75,4.0,64,4096,128,512,416,422.495,468.638,439.869,0.3765
mixed,8,6,0.75,4.0,64,4096,256,1024,832,534.782,584.863,532.801,-0.0396
mixed,8,6,0.75,4.0,64,4096,512,2048,1664,756.893,858.426,728.285,-0.2818
mixed,8,6,0.75,4.0,64,4096,1024,4096,3328,1076.829,1242.78,1063.325,-0.0814
mixed,8,6,0.75,4.0,64,4096,2048,8192,6656,1874.073,2280.728,1821.466,-0.1294
mixed,8,6,0.75,4.0,128,0,128,512,416,225.44,289.311,254.752,0.4589
mixed,8,6,0.75,4.0,128,0,256,1024,832,349.055,400.478,351.998,0.0572
mixed,8,6,0.75,4.0,128,0,512,2048,1664,540.545,681.469,541.534,0.007
mixed,8,6,0.75,4.0,128,0,1024,4096,3328,1036.605,1234.908,951.005,-0.4317
mixed,8,6,0.75,4.0,128,0,2048,8192,6656,1874.01,2369.303,1756.284,-0.2377
mixed,8,6,0.75,4.0,128,512,128,512,416,262.911,330.976,287.87,0.3667
mixed,8,6,0.75,4.0,128,512,256,1024,832,387.07,434.751,385.567,-0.0315
mixed,8,6,0.75,4.0,128,512,512,2048,1664,563.167,677.822,584.96,0.1901
mixed,8,6,0.75,4.0,128,512,1024,4096,3328,1024.733,1221.662,994.205,-0.155
mixed,8,6,0.75,4.0,128,512,2048,8192,6656,1865.436,2310.969,1763.737,-0.2283
mixed,8,6,0.75,4.0,128,1024,128,512,416,302.847,358.431,321.085,0.3281
mixed,8,6,0.75,4.0,128,1024,256,1024,832,416.67,470.655,411.999,-0.0865
mixed,8,6,0.75,4.0,128,1024,512,2048,1664,597.022,714.91,617.404,0.1729
mixed,8,6,0.75,4.0,128,1024,1024,4096,3328,1031.869,1222.461,1033.788,0.0101
mixed,8,6,0.75,4.0,128,1024,2048,8192,6656,1869.721,2302.009,1784.602,-0.1969
mixed,8,6,0.75,4.0,128,2048,128,512,416,377.47,435.167,393.664,0.2807
mixed,8,6,0.75,4.0,128,2048,256,1024,832,495.293,537.533,482.559,-0.3015
mixed,8,6,0.75,4.0,128,2048,512,2048,1664,659.327,807.645,658.078,-0.0084
mixed,8,6,0.75,4.0,128,2048,1024,4096,3328,1073.439,1248.189,1057.661,-0.0903
mixed,8,6,0.75,4.0,128,2048,2048,8192,6656,1868.411,2290.617,1863.801,-0.0109
mixed,8,6,0.75,4.0,128,4096,128,512,416,509.216,563.196,532.092,0.4238
mixed,8,6,0.75,4.0,128,4096,256,1024,832,641.855,696.318,630.495,-0.2086
mixed,8,6,0.75,4.0,128,4096,512,2048,1664,818.91,911.805,806.078,-0.1381
mixed,8,6,0.75,4.0,128,4096,1024,4096,3328,1202.077,1416.124,1162.333,-0.1857
mixed,8,6,0.75,4.0,128,4096,2048,8192,6656,1903.676,2298.711,1898.429,-0.0133
mixed,8,6,0.75,4.0,256,0,128,512,416,257.375,323.327,287.935,0.4634
mixed,8,6,0.75,4.0,256,0,256,1024,832,379.679,428.544,385.823,0.1257
mixed,8,6,0.75,4.0,256,0,512,2048,1664,554.141,686.845,578.303,0.1821
