pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
256,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.0513,2
256,n<=32,sr<=40%,kvB<=4k,kp<=4k,-0.0445,2
256,n<=32,sr<=40%,kvB<=4k,kp<=512,-0.0909,2
256,n<=32,sr<=40%,kvB<=4k,kp=0,-0.116,2
256,n<=32,sr<=40%,kvB<=8k,kp<=1k,-0.0495,1
256,n<=32,sr<=40%,kvB<=8k,kp<=2k,-0.0491,1
256,n<=32,sr<=40%,kvB<=8k,kp<=4k,-0.0415,1
256,n<=32,sr<=40%,kvB<=8k,kp<=512,-0.05,1
256,n<=32,sr<=40%,kvB<=8k,kp=0,-0.0581,1
256,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0041,2
256,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0151,2
256,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0117,2
256,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0094,2
256,n<=32,sr<=5%,kvB<=1k,kp=0,0.0161,2
256,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0195,2
256,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.018,2
256,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0087,2
256,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0181,2
256,n<=32,sr<=5%,kvB<=4k,kp=0,0.0191,2
256,n<=32,sr<=5%,kvB<=8k,kp<=1k,0.006,1
256,n<=32,sr<=5%,kvB<=8k,kp<=2k,0.0118,1
256,n<=32,sr<=5%,kvB<=8k,kp<=4k,0.0094,1
256,n<=32,sr<=5%,kvB<=8k,kp<=512,0.0067,1
256,n<=32,sr<=5%,kvB<=8k,kp=0,0.0092,1
256,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0233,2
256,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0609,2
256,n<=32,sr<=70%,kvB<=1k,kp<=4k,-0.0083,2
256,n<=32,sr<=70%,kvB<=1k,kp<=512,-0.0279,2
256,n<=32,sr<=70%,kvB<=1k,kp=0,-0.0458,2
256,n<=32,sr<=70%,kvB<=4k,kp<=1k,-0.1873,2
256,n<=32,sr<=70%,kvB<=4k,kp<=2k,-0.144,2
256,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.0925,2
256,n<=32,sr<=70%,kvB<=4k,kp<=512,-0.1912,2
256,n<=32,sr<=70%,kvB<=4k,kp=0,-0.238,2
256,n<=32,sr<=70%,kvB<=8k,kp<=1k,-0.0788,1
256,n<=32,sr<=70%,kvB<=8k,kp<=2k,-0.0633,1
256,n<=32,sr<=70%,kvB<=8k,kp<=4k,-0.0428,1
256,n<=32,sr<=70%,kvB<=8k,kp<=512,-0.0626,1
256,n<=32,sr<=70%,kvB<=8k,kp=0,-0.0773,1
256,n<=32,sr>70%,kvB<=1k,kp<=1k,0.4257,4
256,n<=32,sr>70%,kvB<=1k,kp<=2k,0.3482,4
256,n<=32,sr>70%,kvB<=1k,kp<=4k,0.2832,4
256,n<=32,sr>70%,kvB<=1k,kp<=512,0.3648,4
256,n<=32,sr>70%,kvB<=1k,kp=0,0.2883,4
256,n<=32,sr>70%,kvB<=4k,kp<=1k,-0.1735,4
256,n<=32,sr>70%,kvB<=4k,kp<=2k,-0.1401,4
256,n<=32,sr>70%,kvB<=4k,kp<=4k,0.0015,4
256,n<=32,sr>70%,kvB<=4k,kp<=512,-0.2111,4
256,n<=32,sr>70%,kvB<=4k,kp=0,-0.285,4
256,n<=32,sr>70%,kvB<=8k,kp<=1k,-0.2835,2
256,n<=32,sr>70%,kvB<=8k,kp<=2k,-0.4495,2
256,n<=32,sr>70%,kvB<=8k,kp<=4k,-0.5546,2
256,n<=32,sr>70%,kvB<=8k,kp<=512,-0.3789,2
256,n<=32,sr>70%,kvB<=8k,kp=0,-0.445,2
256,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.1238,2
256,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.1559,2
256,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.0641,2
256,n<=4,sr<=40%,kvB<=1k,kp<=512,0.2757,2
256,n<=4,sr<=40%,kvB<=1k,kp=0,0.3692,2
256,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.2682,2
256,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.1722,2
256,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.0088,2
256,n<=4,sr<=40%,kvB<=4k,kp<=512,0.2358,2
256,n<=4,sr<=40%,kvB<=4k,kp=0,0.2154,2
256,n<=4,sr<=40%,kvB<=8k,kp<=1k,0.2187,1
256,n<=4,sr<=40%,kvB<=8k,kp<=2k,0.2738,1
256,n<=4,sr<=40%,kvB<=8k,kp<=4k,0.2157,1
256,n<=4,sr<=40%,kvB<=8k,kp<=512,0.2177,1
256,n<=4,sr<=40%,kvB<=8k,kp=0,0.1225,1
256,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.1012,2
256,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.1758,2
256,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.0227,2
256,n<=4,sr<=70%,kvB<=1k,kp<=512,-0.0015,2
256,n<=4,sr<=70%,kvB<=1k,kp=0,0.2573,2
256,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.2609,2
256,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.1875,2
256,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.0913,2
256,n<=4,sr<=70%,kvB<=4k,kp<=512,0.2089,2
256,n<=4,sr<=70%,kvB<=4k,kp=0,0.1045,2
256,n<=4,sr<=70%,kvB<=8k,kp<=1k,0.1885,1
256,n<=4,sr<=70%,kvB<=8k,kp<=2k,0.2329,1
256,n<=4,sr<=70%,kvB<=8k,kp<=4k,0.1754,1
256,n<=4,sr<=70%,kvB<=8k,kp<=512,0.1578,1
256,n<=4,sr<=70%,kvB<=8k,kp=0,0.0324,1
256,n<=4,sr>70%,kvB<=1k,kp<=1k,-0.057,2
256,n<=4,sr>70%,kvB<=1k,kp<=2k,0.0676,2
256,n<=4,sr>70%,kvB<=1k,kp<=4k,0.2004,2
256,n<=4,sr>70%,kvB<=1k,kp<=512,0.1954,2
256,n<=4,sr>70%,kvB<=1k,kp=0,0.4357,2
256,n<=4,sr>70%,kvB<=4k,kp<=1k,0.2242,2
256,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.0155,2
256,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.5021,2
256,n<=4,sr>70%,kvB<=4k,kp<=512,0.2524,2
256,n<=4,sr>70%,kvB<=4k,kp=0,-0.125,2
256,n<=4,sr>70%,kvB<=8k,kp<=1k,0.065,1
256,n<=4,sr>70%,kvB<=8k,kp<=2k,0.2652,1
256,n<=4,sr>70%,kvB<=8k,kp<=4k,0.0166,1
256,n<=4,sr>70%,kvB<=8k,kp<=512,-0.0636,1
256,n<=4,sr>70%,kvB<=8k,kp=0,-0.588,1
256,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.074,2
256,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0765,2
256,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.062,2
256,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1414,2
256,n<=8,sr<=15%,kvB<=1k,kp=0,0.2176,2
256,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.1681,2
256,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.1214,2
256,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.037,2
256,n<=8,sr<=15%,kvB<=4k,kp<=512,0.1582,2
256,n<=8,sr<=15%,kvB<=4k,kp=0,0.142,2
256,n<=8,sr<=15%,kvB<=8k,kp<=1k,0.1096,1
256,n<=8,sr<=15%,kvB<=8k,kp<=2k,0.1322,1
256,n<=8,sr<=15%,kvB<=8k,kp<=4k,0.1068,1
256,n<=8,sr<=15%,kvB<=8k,kp<=512,0.1198,1
256,n<=8,sr<=15%,kvB<=8k,kp=0,0.0815,1
256,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.0864,4
256,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.0903,4
256,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.0991,4
256,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1535,4
256,n<=8,sr<=40%,kvB<=1k,kp=0,0.2151,4
256,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.1367,4
256,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.1169,4
256,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0058,4
256,n<=8,sr<=40%,kvB<=4k,kp<=512,0.1253,4
256,n<=8,sr<=40%,kvB<=4k,kp=0,0.0854,4
256,n<=8,sr<=40%,kvB<=8k,kp<=1k,0.1036,2
256,n<=8,sr<=40%,kvB<=8k,kp<=2k,0.11,2
256,n<=8,sr<=40%,kvB<=8k,kp<=4k,0.1265,2
256,n<=8,sr<=40%,kvB<=8k,kp<=512,0.0767,2
256,n<=8,sr<=40%,kvB<=8k,kp=0,0.0242,2
256,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0045,2
256,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.0066,2
256,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.0534,2
256,n<=8,sr<=70%,kvB<=1k,kp<=512,0.1129,2
256,n<=8,sr<=70%,kvB<=1k,kp=0,0.1296,2
256,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.0756,2
256,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.1009,2
256,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.0171,2
256,n<=8,sr<=70%,kvB<=4k,kp<=512,0.0818,2
256,n<=8,sr<=70%,kvB<=4k,kp=0,0.0213,2
256,n<=8,sr<=70%,kvB<=8k,kp<=1k,0.0452,1
256,n<=8,sr<=70%,kvB<=8k,kp<=2k,0.1189,1
256,n<=8,sr<=70%,kvB<=8k,kp<=4k,0.0874,1
256,n<=8,sr<=70%,kvB<=8k,kp<=512,0.0339,1
256,n<=8,sr<=70%,kvB<=8k,kp=0,-0.0157,1
256,n<=8,sr>70%,kvB<=1k,kp<=1k,0.466,4
256,n<=8,sr>70%,kvB<=1k,kp<=2k,0.3548,4
256,n<=8,sr>70%,kvB<=1k,kp<=4k,0.3242,4
256,n<=8,sr>70%,kvB<=1k,kp<=512,0.4578,4
256,n<=8,sr>70%,kvB<=1k,kp=0,0.4714,4
256,n<=8,sr>70%,kvB<=4k,kp<=1k,0.2232,4
256,n<=8,sr>70%,kvB<=4k,kp<=2k,0.1598,4
256,n<=8,sr>70%,kvB<=4k,kp<=4k,0.2292,4
256,n<=8,sr>70%,kvB<=4k,kp<=512,0.1292,4
256,n<=8,sr>70%,kvB<=4k,kp=0,-0.1557,4
256,n<=8,sr>70%,kvB<=8k,kp<=1k,-0.0518,2
256,n<=8,sr>70%,kvB<=8k,kp<=2k,0.101,2
256,n<=8,sr>70%,kvB<=8k,kp<=4k,0.0371,2
256,n<=8,sr>70%,kvB<=8k,kp<=512,-0.1771,2
256,n<=8,sr>70%,kvB<=8k,kp=0,-0.2874,2
512,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0692,4
512,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0589,4
512,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.055,4
512,n<=16,sr<=15%,kvB<=1k,kp<=512,0.0754,4
512,n<=16,sr<=15%,kvB<=1k,kp=0,0.1056,4
512,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.0892,4
512,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0742,4
512,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0232,4
512,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0948,4
512,n<=16,sr<=15%,kvB<=4k,kp=0,0.0959,4
512,n<=16,sr<=15%,kvB<=8k,kp<=1k,0.0441,2
512,n<=16,sr<=15%,kvB<=8k,kp<=2k,0.0472,2
512,n<=16,sr<=15%,kvB<=8k,kp<=4k,0.0553,2
512,n<=16,sr<=15%,kvB<=8k,kp<=512,0.0422,2
512,n<=16,sr<=15%,kvB<=8k,kp=0,0.0397,2
512,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1561,4
512,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.141,4
512,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.15,4
512,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1677,4
512,n<=16,sr<=40%,kvB<=1k,kp=0,0.1936,4
512,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.0582,4
512,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.0354,4
512,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.0371,4
512,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0686,4
512,n<=16,sr<=40%,kvB<=4k,kp=0,0.0615,4
512,n<=16,sr<=40%,kvB<=8k,kp<=1k,0.0422,2
512,n<=16,sr<=40%,kvB<=8k,kp<=2k,0.0545,2
512,n<=16,sr<=40%,kvB<=8k,kp<=4k,0.0442,2
512,n<=16,sr<=40%,kvB<=8k,kp<=512,0.0421,2
512,n<=16,sr<=40%,kvB<=8k,kp=0,0.0354,2
512,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0111,2
512,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.0185,2
512,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0093,2
512,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0464,2
512,n<=16,sr<=70%,kvB<=1k,kp=0,0.0546,2
512,n<=16,sr<=70%,kvB<=4k,kp<=1k,-0.029,2
512,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.0474,2
512,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.0808,2
512,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.015,2
512,n<=16,sr<=70%,kvB<=4k,kp=0,-0.0163,2
512,n<=16,sr<=70%,kvB<=8k,kp<=1k,0.0173,1
512,n<=16,sr<=70%,kvB<=8k,kp<=2k,0.0071,1
512,n<=16,sr<=70%,kvB<=8k,kp<=4k,-0.0174,1
512,n<=16,sr<=70%,kvB<=8k,kp<=512,0.0204,1
512,n<=16,sr<=70%,kvB<=8k,kp=0,0.0124,1
512,n<=16,sr>70%,kvB<=1k,kp<=1k,0.3258,4
512,n<=16,sr>70%,kvB<=1k,kp<=2k,0.3261,4
512,n<=16,sr>70%,kvB<=1k,kp<=4k,0.3769,4
512,n<=16,sr>70%,kvB<=1k,kp<=512,0.3223,4
512,n<=16,sr>70%,kvB<=1k,kp=0,0.3807,4
512,n<=16,sr>70%,kvB<=4k,kp<=1k,-0.0416,4
512,n<=16,sr>70%,kvB<=4k,kp<=2k,-0.0007,4
512,n<=16,sr>70%,kvB<=4k,kp<=4k,-0.0025,4
512,n<=16,sr>70%,kvB<=4k,kp<=512,-0.0494,4
512,n<=16,sr>70%,kvB<=4k,kp=0,-0.1434,4
512,n<=16,sr>70%,kvB<=8k,kp<=1k,-0.5115,2
512,n<=16,sr>70%,kvB<=8k,kp<=2k,-0.3842,2
512,n<=16,sr>70%,kvB<=8k,kp<=4k,-0.1831,2
512,n<=16,sr>70%,kvB<=8k,kp<=512,-0.584,2
512,n<=16,sr>70%,kvB<=8k,kp=0,-0.6711,2
512,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.2012,2
512,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.376,2
512,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.2312,2
512,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0774,2
512,n<=2,sr<=70%,kvB<=1k,kp=0,0.4401,2
512,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.42,2
512,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.343,2
512,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.088,2
512,n<=2,sr<=70%,kvB<=4k,kp<=512,0.3867,2
512,n<=2,sr<=70%,kvB<=4k,kp=0,0.4762,2
512,n<=2,sr<=70%,kvB<=8k,kp<=1k,0.4298,1
512,n<=2,sr<=70%,kvB<=8k,kp<=2k,0.4091,1
512,n<=2,sr<=70%,kvB<=8k,kp<=4k,0.3318,1
512,n<=2,sr<=70%,kvB<=8k,kp<=512,0.4152,1
512,n<=2,sr<=70%,kvB<=8k,kp=0,0.234,1
512,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.043,6
512,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0565,6
512,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0531,6
512,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0465,6
512,n<=32,sr<=15%,kvB<=1k,kp=0,0.0511,6
512,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0188,6
512,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0197,6
512,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0063,6
512,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0089,6
512,n<=32,sr<=15%,kvB<=4k,kp=0,-0.0003,6
512,n<=32,sr<=15%,kvB<=8k,kp<=1k,-0.0046,3
512,n<=32,sr<=15%,kvB<=8k,kp<=2k,0.003,3
512,n<=32,sr<=15%,kvB<=8k,kp<=4k,0.0032,3
512,n<=32,sr<=15%,kvB<=8k,kp<=512,-0.0067,3
512,n<=32,sr<=15%,kvB<=8k,kp=0,-0.01,3
512,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1386,2
512,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1538,2
512,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1514,2
512,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1299,2
512,n<=32,sr<=40%,kvB<=1k,kp=0,0.1253,2
512,n<=32,sr<=40%,kvB<=4k,kp<=1k,-0.04,2
512,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.0376,2
512,n<=32,sr<=40%,kvB<=4k,kp<=4k,-0.0708,2
512,n<=32,sr<=40%,kvB<=4k,kp<=512,-0.0528,2
512,n<=32,sr<=40%,kvB<=4k,kp=0,-0.0786,2
512,n<=32,sr<=40%,kvB<=8k,kp<=1k,-0.031,1
512,n<=32,sr<=40%,kvB<=8k,kp<=2k,-0.0317,1
512,n<=32,sr<=40%,kvB<=8k,kp<=4k,-0.0182,1
512,n<=32,sr<=40%,kvB<=8k,kp<=512,-0.0394,1
512,n<=32,sr<=40%,kvB<=8k,kp=0,-0.0504,1
512,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0111,2
512,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.01,2
512,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0132,2
512,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0075,2
512,n<=32,sr<=5%,kvB<=1k,kp=0,0.0146,2
512,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0256,2
512,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.025,2
512,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0158,2
512,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0231,2
512,n<=32,sr<=5%,kvB<=4k,kp=0,0.0197,2
512,n<=32,sr<=5%,kvB<=8k,kp<=1k,0.0122,1
512,n<=32,sr<=5%,kvB<=8k,kp<=2k,0.0106,1
512,n<=32,sr<=5%,kvB<=8k,kp<=4k,0.0074,1
512,n<=32,sr<=5%,kvB<=8k,kp<=512,0.0114,1
512,n<=32,sr<=5%,kvB<=8k,kp=0,0.0098,1
512,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0723,2
512,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.038,2
512,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.0724,2
512,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0504,2
512,n<=32,sr<=70%,kvB<=1k,kp=0,0.0271,2
512,n<=32,sr<=70%,kvB<=4k,kp<=1k,-0.1256,2
512,n<=32,sr<=70%,kvB<=4k,kp<=2k,-0.1013,2
512,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.0599,2
512,n<=32,sr<=70%,kvB<=4k,kp<=512,-0.1568,2
512,n<=32,sr<=70%,kvB<=4k,kp=0,-0.1917,2
512,n<=32,sr<=70%,kvB<=8k,kp<=1k,-0.0618,1
512,n<=32,sr<=70%,kvB<=8k,kp<=2k,-0.0413,1
512,n<=32,sr<=70%,kvB<=8k,kp<=4k,-0.0675,1
512,n<=32,sr<=70%,kvB<=8k,kp<=512,-0.0558,1
512,n<=32,sr<=70%,kvB<=8k,kp=0,-0.0625,1
512,n<=32,sr>70%,kvB<=1k,kp<=1k,0.35,4
512,n<=32,sr>70%,kvB<=1k,kp<=2k,0.403,4
512,n<=32,sr>70%,kvB<=1k,kp<=4k,0.4208,4
512,n<=32,sr>70%,kvB<=1k,kp<=512,0.3511,4
512,n<=32,sr>70%,kvB<=1k,kp=0,0.3714,4
512,n<=32,sr>70%,kvB<=4k,kp<=1k,-0.0645,4
512,n<=32,sr>70%,kvB<=4k,kp<=2k,-0.0652,4
512,n<=32,sr>70%,kvB<=4k,kp<=4k,0.062,4
512,n<=32,sr>70%,kvB<=4k,kp<=512,-0.1166,4
512,n<=32,sr>70%,kvB<=4k,kp=0,-0.1928,4
512,n<=32,sr>70%,kvB<=8k,kp<=1k,-0.2565,2
512,n<=32,sr>70%,kvB<=8k,kp<=2k,-0.1642,2
512,n<=32,sr>70%,kvB<=8k,kp<=4k,-0.3949,2
512,n<=32,sr>70%,kvB<=8k,kp<=512,-0.1534,2
512,n<=32,sr>70%,kvB<=8k,kp=0,-0.3173,2
512,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.1856,2
512,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.2106,2
512,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.1263,2
512,n<=4,sr<=40%,kvB<=1k,kp<=512,0.2491,2
512,n<=4,sr<=40%,kvB<=1k,kp=0,0.3692,2
512,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.2512,2
512,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.1962,2
512,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.012,2
512,n<=4,sr<=40%,kvB<=4k,kp<=512,0.2682,2
512,n<=4,sr<=40%,kvB<=4k,kp=0,0.2718,2
512,n<=4,sr<=40%,kvB<=8k,kp<=1k,0.2652,1
512,n<=4,sr<=40%,kvB<=8k,kp<=2k,0.2697,1
512,n<=4,sr<=40%,kvB<=8k,kp<=4k,0.2523,1
512,n<=4,sr<=40%,kvB<=8k,kp<=512,0.2462,1
512,n<=4,sr<=40%,kvB<=8k,kp=0,0.206,1
512,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.0291,2
512,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.008,2
512,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.1325,2
512,n<=4,sr<=70%,kvB<=1k,kp<=512,0.1242,2
512,n<=4,sr<=70%,kvB<=1k,kp=0,0.2271,2
512,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.2602,2
512,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.2332,2
512,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.0707,2
512,n<=4,sr<=70%,kvB<=4k,kp<=512,0.2507,2
512,n<=4,sr<=70%,kvB<=4k,kp=0,0.2342,2
512,n<=4,sr<=70%,kvB<=8k,kp<=1k,0.2244,1
512,n<=4,sr<=70%,kvB<=8k,kp<=2k,0.2611,1
512,n<=4,sr<=70%,kvB<=8k,kp<=4k,0.2837,1
512,n<=4,sr<=70%,kvB<=8k,kp<=512,0.2017,1
512,n<=4,sr<=70%,kvB<=8k,kp=0,0.128,1
512,n<=4,sr>70%,kvB<=1k,kp<=1k,0.2055,2
512,n<=4,sr>70%,kvB<=1k,kp<=2k,0.2206,2
512,n<=4,sr>70%,kvB<=1k,kp<=4k,0.2645,2
512,n<=4,sr>70%,kvB<=1k,kp<=512,0.4021,2
512,n<=4,sr>70%,kvB<=1k,kp=0,0.4131,2
512,n<=4,sr>70%,kvB<=4k,kp<=1k,0.2907,2
512,n<=4,sr>70%,kvB<=4k,kp<=2k,0.2396,2
512,n<=4,sr>70%,kvB<=4k,kp<=4k,0.4036,2
512,n<=4,sr>70%,kvB<=4k,kp<=512,0.2683,2
512,n<=4,sr>70%,kvB<=4k,kp=0,0.2775,2
512,n<=4,sr>70%,kvB<=8k,kp<=1k,0.2063,1
512,n<=4,sr>70%,kvB<=8k,kp<=2k,0.262,1
512,n<=4,sr>70%,kvB<=8k,kp<=4k,0.2629,1
512,n<=4,sr>70%,kvB<=8k,kp<=512,0.2127,1
512,n<=4,sr>70%,kvB<=8k,kp=0,-0.1387,1
512,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0931,2
512,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0947,2
512,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.0921,2
512,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1226,2
512,n<=8,sr<=15%,kvB<=1k,kp=0,0.196,2
512,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.1585,2
512,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.1175,2
512,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.0451,2
512,n<=8,sr<=15%,kvB<=4k,kp<=512,0.1602,2
512,n<=8,sr<=15%,kvB<=4k,kp=0,0.1665,2
512,n<=8,sr<=15%,kvB<=8k,kp<=1k,0.129,1
512,n<=8,sr<=15%,kvB<=8k,kp<=2k,0.1295,1
512,n<=8,sr<=15%,kvB<=8k,kp<=4k,0.1138,1
512,n<=8,sr<=15%,kvB<=8k,kp<=512,0.1232,1
512,n<=8,sr<=15%,kvB<=8k,kp=0,0.1114,1
512,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.1101,4
512,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.111,4
512,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.1098,4
512,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1375,4
512,n<=8,sr<=40%,kvB<=1k,kp=0,0.2053,4
512,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.1385,4
512,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.1465,4
512,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0321,4
512,n<=8,sr<=40%,kvB<=4k,kp<=512,0.1417,4
512,n<=8,sr<=40%,kvB<=4k,kp=0,0.1289,4
512,n<=8,sr<=40%,kvB<=8k,kp<=1k,0.1078,2
512,n<=8,sr<=40%,kvB<=8k,kp<=2k,0.1125,2
512,n<=8,sr<=40%,kvB<=8k,kp<=4k,0.1499,2
512,n<=8,sr<=40%,kvB<=8k,kp<=512,0.1014,2
512,n<=8,sr<=40%,kvB<=8k,kp=0,0.0846,2
512,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0229,2
512,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.0069,2
512,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.0517,2
512,n<=8,sr<=70%,kvB<=1k,kp<=512,0.0927,2
512,n<=8,sr<=70%,kvB<=1k,kp=0,0.1604,2
512,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.1169,2
512,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.1245,2
512,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.0219,2
512,n<=8,sr<=70%,kvB<=4k,kp<=512,0.1034,2
512,n<=8,sr<=70%,kvB<=4k,kp=0,0.0796,2
512,n<=8,sr<=70%,kvB<=8k,kp<=1k,0.0831,1
