pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
256,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0169,2
256,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0217,2
256,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0234,2
256,n<=32,sr<=5%,kvB<=1k,kp<=512,0.04,2
256,n<=32,sr<=5%,kvB<=1k,kp=0,0.0535,2
256,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0469,2
256,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0616,2
256,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.029,2
256,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0456,2
256,n<=32,sr<=5%,kvB<=4k,kp=0,0.0355,2
256,n<=32,sr<=5%,kvB<=8k,kp<=1k,0.0437,1
256,n<=32,sr<=5%,kvB<=8k,kp<=2k,0.0695,1
256,n<=32,sr<=5%,kvB<=8k,kp<=4k,0.0808,1
256,n<=32,sr<=5%,kvB<=8k,kp<=512,0.0375,1
256,n<=32,sr<=5%,kvB<=8k,kp=0,0.0696,1
256,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0627,2
256,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.1023,2
256,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.0683,2
256,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0395,2
256,n<=32,sr<=70%,kvB<=1k,kp=0,0.0452,2
256,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0711,2
256,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.22,2
256,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.2059,2
256,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0509,2
256,n<=32,sr<=70%,kvB<=4k,kp=0,0.2575,2
256,n<=32,sr<=70%,kvB<=8k,kp<=1k,0.0673,1
256,n<=32,sr<=70%,kvB<=8k,kp<=2k,0.0583,1
256,n<=32,sr<=70%,kvB<=8k,kp<=4k,0.0698,1
256,n<=32,sr<=70%,kvB<=8k,kp<=512,0.0563,1
256,n<=32,sr<=70%,kvB<=8k,kp=0,0.1781,1
256,n<=32,sr>70%,kvB<=1k,kp<=1k,0.5605,4
256,n<=32,sr>70%,kvB<=1k,kp<=2k,0.6519,4
256,n<=32,sr>70%,kvB<=1k,kp<=4k,0.5497,4
256,n<=32,sr>70%,kvB<=1k,kp<=512,0.6134,4
256,n<=32,sr>70%,kvB<=1k,kp=0,0.5139,4
256,n<=32,sr>70%,kvB<=4k,kp<=1k,0.3817,4
256,n<=32,sr>70%,kvB<=4k,kp<=2k,0.3227,4
256,n<=32,sr>70%,kvB<=4k,kp<=4k,2.1543,4
256,n<=32,sr>70%,kvB<=4k,kp<=512,0.173,4
256,n<=32,sr>70%,kvB<=4k,kp=0,0.9224,4
256,n<=32,sr>70%,kvB<=8k,kp<=1k,0.1525,2
256,n<=32,sr>70%,kvB<=8k,kp<=2k,0.1192,2
256,n<=32,sr>70%,kvB<=8k,kp<=4k,0.1155,2
256,n<=32,sr>70%,kvB<=8k,kp<=512,0.1489,2
256,n<=32,sr>70%,kvB<=8k,kp=0,0.4392,2
256,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.1348,2
256,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.2672,2
256,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.1707,2
256,n<=4,sr<=40%,kvB<=1k,kp<=512,0.3015,2
256,n<=4,sr<=40%,kvB<=1k,kp=0,0.4798,2
256,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.3355,2
256,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.2322,2
256,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.0105,2
256,n<=4,sr<=40%,kvB<=4k,kp<=512,0.4002,2
256,n<=4,sr<=40%,kvB<=4k,kp=0,0.4497,2
256,n<=4,sr<=40%,kvB<=8k,kp<=1k,0.3964,1
256,n<=4,sr<=40%,kvB<=8k,kp<=2k,0.3262,1
256,n<=4,sr<=40%,kvB<=8k,kp<=4k,0.3278,1
256,n<=4,sr<=40%,kvB<=8k,kp<=512,0.4134,1
256,n<=4,sr<=40%,kvB<=8k,kp=0,0.3777,1
256,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.0238,2
256,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.0249,2
256,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.0336,2
256,n<=4,sr<=70%,kvB<=1k,kp<=512,-0.0446,2
256,n<=4,sr<=70%,kvB<=1k,kp=0,0.3871,2
256,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.3829,2
256,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.0699,2
256,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.3798,2
256,n<=4,sr<=70%,kvB<=4k,kp<=512,0.3382,2
256,n<=4,sr<=70%,kvB<=4k,kp=0,0.5341,2
256,n<=4,sr<=70%,kvB<=8k,kp<=1k,0.4498,1
256,n<=4,sr<=70%,kvB<=8k,kp<=2k,0.3997,1
256,n<=4,sr<=70%,kvB<=8k,kp<=4k,0.2862,1
256,n<=4,sr<=70%,kvB<=8k,kp<=512,0.4799,1
256,n<=4,sr<=70%,kvB<=8k,kp=0,0.3917,1
256,n<=4,sr>70%,kvB<=1k,kp<=1k,-0.2878,2
256,n<=4,sr>70%,kvB<=1k,kp<=2k,0.4889,2
256,n<=4,sr>70%,kvB<=1k,kp<=4k,0.2772,2
256,n<=4,sr>70%,kvB<=1k,kp<=512,-0.0059,2
256,n<=4,sr>70%,kvB<=1k,kp=0,0.5049,2
256,n<=4,sr>70%,kvB<=4k,kp<=1k,0.0996,2
256,n<=4,sr>70%,kvB<=4k,kp<=2k,0.0549,2
256,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.5473,2
256,n<=4,sr>70%,kvB<=4k,kp<=512,0.371,2
256,n<=4,sr>70%,kvB<=4k,kp=0,0.781,2
256,n<=4,sr>70%,kvB<=8k,kp<=1k,0.4274,1
256,n<=4,sr>70%,kvB<=8k,kp<=2k,0.1164,1
256,n<=4,sr>70%,kvB<=8k,kp<=4k,0.397,1
256,n<=4,sr>70%,kvB<=8k,kp<=512,0.6689,1
256,n<=4,sr>70%,kvB<=8k,kp=0,0.8544,1
256,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0824,2
256,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.1262,2
256,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.0919,2
256,n<=8,sr<=15%,kvB<=1k,kp<=512,0.194,2
256,n<=8,sr<=15%,kvB<=1k,kp=0,0.2952,2
256,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.2849,2
256,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.192,2
256,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.0124,2
256,n<=8,sr<=15%,kvB<=4k,kp<=512,0.2668,2
256,n<=8,sr<=15%,kvB<=4k,kp=0,0.2432,2
256,n<=8,sr<=15%,kvB<=8k,kp<=1k,0.2005,1
256,n<=8,sr<=15%,kvB<=8k,kp<=2k,0.241,1
256,n<=8,sr<=15%,kvB<=8k,kp<=4k,0.1591,1
256,n<=8,sr<=15%,kvB<=8k,kp<=512,0.1881,1
256,n<=8,sr<=15%,kvB<=8k,kp=0,0.1756,1
256,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.0931,4
256,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.1596,4
256,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.1427,4
256,n<=8,sr<=40%,kvB<=1k,kp<=512,0.2482,4
256,n<=8,sr<=40%,kvB<=1k,kp=0,0.3022,4
256,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.2065,4
256,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.2343,4
256,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.0825,4
256,n<=8,sr<=40%,kvB<=4k,kp<=512,0.2085,4
256,n<=8,sr<=40%,kvB<=4k,kp=0,0.2031,4
256,n<=8,sr<=40%,kvB<=8k,kp<=1k,0.1919,2
256,n<=8,sr<=40%,kvB<=8k,kp<=2k,0.1754,2
256,n<=8,sr<=40%,kvB<=8k,kp<=4k,0.2769,2
256,n<=8,sr<=40%,kvB<=8k,kp<=512,0.1542,2
256,n<=8,sr<=40%,kvB<=8k,kp=0,0.141,2
256,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0136,2
256,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.0834,2
256,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.0573,2
256,n<=8,sr<=70%,kvB<=1k,kp<=512,0.2814,2
256,n<=8,sr<=70%,kvB<=1k,kp=0,0.2318,2
256,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.2413,2
256,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.2395,2
256,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.0143,2
256,n<=8,sr<=70%,kvB<=4k,kp<=512,0.154,2
256,n<=8,sr<=70%,kvB<=4k,kp=0,0.1316,2
256,n<=8,sr<=70%,kvB<=8k,kp<=1k,0.1852,1
256,n<=8,sr<=70%,kvB<=8k,kp<=2k,0.2142,1
256,n<=8,sr<=70%,kvB<=8k,kp<=4k,0.3026,1
256,n<=8,sr<=70%,kvB<=8k,kp<=512,0.1545,1
256,n<=8,sr<=70%,kvB<=8k,kp=0,0.0494,1
256,n<=8,sr>70%,kvB<=1k,kp<=1k,0.4729,4
256,n<=8,sr>70%,kvB<=1k,kp<=2k,0.4347,4
256,n<=8,sr>70%,kvB<=1k,kp<=4k,0.3943,4
256,n<=8,sr>70%,kvB<=1k,kp<=512,0.5817,4
256,n<=8,sr>70%,kvB<=1k,kp=0,0.5346,4
256,n<=8,sr>70%,kvB<=4k,kp<=1k,0.18,4
256,n<=8,sr>70%,kvB<=4k,kp<=2k,0.3909,4
256,n<=8,sr>70%,kvB<=4k,kp<=4k,0.5936,4
256,n<=8,sr>70%,kvB<=4k,kp<=512,0.1202,4
256,n<=8,sr>70%,kvB<=4k,kp=0,-0.013,4
256,n<=8,sr>70%,kvB<=8k,kp<=1k,0.1425,2
256,n<=8,sr>70%,kvB<=8k,kp<=2k,-0.0474,2
256,n<=8,sr>70%,kvB<=8k,kp<=4k,0.3504,2
256,n<=8,sr>70%,kvB<=8k,kp<=512,0.1887,2
256,n<=8,sr>70%,kvB<=8k,kp=0,-0.2907,2
512,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.08,4
512,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0799,4
512,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0724,4
512,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1031,4
512,n<=16,sr<=15%,kvB<=1k,kp=0,0.1563,4
512,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1081,4
512,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0964,4
512,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0487,4
512,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0976,4
512,n<=16,sr<=15%,kvB<=4k,kp=0,0.1071,4
512,n<=16,sr<=15%,kvB<=8k,kp<=1k,0.102,2
512,n<=16,sr<=15%,kvB<=8k,kp<=2k,0.0818,2
512,n<=16,sr<=15%,kvB<=8k,kp<=4k,0.0755,2
512,n<=16,sr<=15%,kvB<=8k,kp<=512,0.0574,2
512,n<=16,sr<=15%,kvB<=8k,kp=0,0.0608,2
512,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1912,4
512,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.1985,4
512,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.1827,4
512,n<=16,sr<=40%,kvB<=1k,kp<=512,0.2123,4
512,n<=16,sr<=40%,kvB<=1k,kp=0,0.2593,4
512,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.0747,4
512,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.0949,4
512,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.0089,4
512,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0624,4
512,n<=16,sr<=40%,kvB<=4k,kp=0,0.0711,4
512,n<=16,sr<=40%,kvB<=8k,kp<=1k,0.1277,2
512,n<=16,sr<=40%,kvB<=8k,kp<=2k,0.0066,2
512,n<=16,sr<=40%,kvB<=8k,kp<=4k,0.1363,2
512,n<=16,sr<=40%,kvB<=8k,kp<=512,0.053,2
512,n<=16,sr<=40%,kvB<=8k,kp=0,0.0652,2
512,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0783,2
512,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.0871,2
512,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0885,2
512,n<=16,sr<=70%,kvB<=1k,kp<=512,0.1525,2
512,n<=16,sr<=70%,kvB<=1k,kp=0,0.1777,2
512,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.0966,2
512,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.1649,2
512,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.0064,2
512,n<=16,sr<=70%,kvB<=4k,kp<=512,0.0395,2
512,n<=16,sr<=70%,kvB<=4k,kp=0,0.0727,2
512,n<=16,sr<=70%,kvB<=8k,kp<=1k,0.0855,1
512,n<=16,sr<=70%,kvB<=8k,kp<=2k,0.0517,1
512,n<=16,sr<=70%,kvB<=8k,kp<=4k,0.2299,1
512,n<=16,sr<=70%,kvB<=8k,kp<=512,0.0412,1
512,n<=16,sr<=70%,kvB<=8k,kp=0,0.1543,1
512,n<=16,sr>70%,kvB<=1k,kp<=1k,0.4548,4
512,n<=16,sr>70%,kvB<=1k,kp<=2k,0.4312,4
512,n<=16,sr>70%,kvB<=1k,kp<=4k,0.4101,4
512,n<=16,sr>70%,kvB<=1k,kp<=512,0.4524,4
512,n<=16,sr>70%,kvB<=1k,kp=0,0.5121,4
512,n<=16,sr>70%,kvB<=4k,kp<=1k,0.1663,4
512,n<=16,sr>70%,kvB<=4k,kp<=2k,0.2788,3
512,n<=16,sr>70%,kvB<=4k,kp<=4k,0.09,4
512,n<=16,sr>70%,kvB<=4k,kp<=512,-0.1649,4
512,n<=16,sr>70%,kvB<=4k,kp=0,0.2817,4
512,n<=16,sr>70%,kvB<=8k,kp<=1k,0.0148,2
512,n<=16,sr>70%,kvB<=8k,kp<=2k,-0.0737,2
512,n<=16,sr>70%,kvB<=8k,kp<=4k,0.2482,1
512,n<=16,sr>70%,kvB<=8k,kp<=512,0.1118,2
512,n<=16,sr>70%,kvB<=8k,kp=0,0.5629,2
512,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.0066,2
512,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.4325,1
512,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.2317,2
512,n<=2,sr<=70%,kvB<=1k,kp<=512,0.3747,2
512,n<=2,sr<=70%,kvB<=1k,kp=0,0.5021,2
512,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.5235,2
512,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.6414,1
512,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.0444,2
512,n<=2,sr<=70%,kvB<=4k,kp<=512,0.5697,2
512,n<=2,sr<=70%,kvB<=4k,kp=0,0.5236,2
512,n<=2,sr<=70%,kvB<=8k,kp<=1k,0.5058,1
512,n<=2,sr<=70%,kvB<=8k,kp<=2k,0.5062,1
512,n<=2,sr<=70%,kvB<=8k,kp<=4k,0.6025,1
512,n<=2,sr<=70%,kvB<=8k,kp<=512,0.5223,1
512,n<=2,sr<=70%,kvB<=8k,kp=0,0.7968,1
512,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0675,6
512,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0725,6
512,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0786,6
512,n<=32,sr<=15%,kvB<=1k,kp<=512,0.078,6
512,n<=32,sr<=15%,kvB<=1k,kp=0,0.0843,6
512,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0513,6
512,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0348,6
512,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0329,6
512,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0721,6
512,n<=32,sr<=15%,kvB<=4k,kp=0,0.0289,6
512,n<=32,sr<=15%,kvB<=8k,kp<=1k,0.0316,3
512,n<=32,sr<=15%,kvB<=8k,kp<=2k,0.0521,3
512,n<=32,sr<=15%,kvB<=8k,kp<=4k,0.0306,3
512,n<=32,sr<=15%,kvB<=8k,kp<=512,0.0204,3
512,n<=32,sr<=15%,kvB<=8k,kp=0,0.0335,3
512,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1919,2
512,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.2026,2
512,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.2154,2
512,n<=32,sr<=40%,kvB<=1k,kp<=512,0.197,2
512,n<=32,sr<=40%,kvB<=1k,kp=0,0.1896,2
512,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.0583,2
512,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.0872,2
512,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.0361,2
512,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0357,2
512,n<=32,sr<=40%,kvB<=4k,kp=0,0.0289,2
512,n<=32,sr<=40%,kvB<=8k,kp<=1k,0.0319,1
512,n<=32,sr<=40%,kvB<=8k,kp<=2k,0.0327,1
512,n<=32,sr<=40%,kvB<=8k,kp<=4k,0.1271,1
512,n<=32,sr<=40%,kvB<=8k,kp<=512,0.0296,1
512,n<=32,sr<=40%,kvB<=8k,kp=0,0.0368,1
512,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0192,2
512,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0209,2
512,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0229,2
512,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0313,2
512,n<=32,sr<=5%,kvB<=1k,kp=0,0.0431,2
512,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0447,2
512,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0355,2
512,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0203,2
512,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0596,2
512,n<=32,sr<=5%,kvB<=4k,kp=0,0.0316,2
512,n<=32,sr<=5%,kvB<=8k,kp<=1k,0.0395,1
512,n<=32,sr<=5%,kvB<=8k,kp<=2k,0.0506,1
512,n<=32,sr<=5%,kvB<=8k,kp<=4k,0.0356,1
512,n<=32,sr<=5%,kvB<=8k,kp<=512,0.0308,1
512,n<=32,sr<=5%,kvB<=8k,kp=0,0.0338,1
512,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0785,2
512,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0717,2
512,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.0809,2
512,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0851,2
512,n<=32,sr<=70%,kvB<=1k,kp=0,0.0748,2
512,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0625,2
512,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.1188,2
512,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.0384,2
512,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0688,2
512,n<=32,sr<=70%,kvB<=4k,kp=0,0.023,2
512,n<=32,sr<=70%,kvB<=8k,kp<=1k,0.0395,1
512,n<=32,sr<=70%,kvB<=8k,kp<=2k,0.0638,1
512,n<=32,sr<=70%,kvB<=8k,kp<=4k,0.0764,1
512,n<=32,sr<=70%,kvB<=8k,kp<=512,0.0418,1
512,n<=32,sr<=70%,kvB<=8k,kp=0,0.0356,1
512,n<=32,sr>70%,kvB<=1k,kp<=1k,0.4184,4
512,n<=32,sr>70%,kvB<=1k,kp<=2k,0.4274,4
512,n<=32,sr>70%,kvB<=1k,kp<=4k,0.4583,4
512,n<=32,sr>70%,kvB<=1k,kp<=512,0.5064,4
512,n<=32,sr>70%,kvB<=1k,kp=0,0.3277,4
512,n<=32,sr>70%,kvB<=4k,kp<=1k,0.2425,4
512,n<=32,sr>70%,kvB<=4k,kp<=2k,0.1849,4
512,n<=32,sr>70%,kvB<=4k,kp<=4k,0.5281,3
512,n<=32,sr>70%,kvB<=4k,kp<=512,0.1111,4
512,n<=32,sr>70%,kvB<=4k,kp=0,0.0983,4
512,n<=32,sr>70%,kvB<=8k,kp<=1k,0.0796,2
512,n<=32,sr>70%,kvB<=8k,kp<=2k,0.0857,2
512,n<=32,sr>70%,kvB<=8k,kp<=4k,0.1549,2
512,n<=32,sr>70%,kvB<=8k,kp<=512,0.0859,2
512,n<=32,sr>70%,kvB<=8k,kp=0,0.1653,2
512,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.2028,2
512,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.104,2
512,n<=4,sr<=40%,kvB<=1k,kp<=4k,-0.0086,2
512,n<=4,sr<=40%,kvB<=1k,kp<=512,0.2788,2
512,n<=4,sr<=40%,kvB<=1k,kp=0,0.4616,2
512,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.3845,2
512,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.3212,2
512,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.1635,2
512,n<=4,sr<=40%,kvB<=4k,kp<=512,0.3971,2
512,n<=4,sr<=40%,kvB<=4k,kp=0,0.427,2
512,n<=4,sr<=40%,kvB<=8k,kp<=1k,0.4052,1
512,n<=4,sr<=40%,kvB<=8k,kp<=2k,0.3929,1
512,n<=4,sr<=40%,kvB<=8k,kp<=4k,0.3403,1
512,n<=4,sr<=40%,kvB<=8k,kp<=512,0.4207,1
512,n<=4,sr<=40%,kvB<=8k,kp=0,0.418,1
512,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.111,2
512,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.0716,2
512,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.0099,2
512,n<=4,sr<=70%,kvB<=1k,kp<=512,0.3496,2
512,n<=4,sr<=70%,kvB<=1k,kp=0,0.4118,2
512,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.348,2
512,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.405,2
512,n<=4,sr<=70%,kvB<=4k,kp<=4k,0.2891,2
512,n<=4,sr<=70%,kvB<=4k,kp<=512,0.3479,2
512,n<=4,sr<=70%,kvB<=4k,kp=0,0.4073,2
512,n<=4,sr<=70%,kvB<=8k,kp<=1k,0.3958,1
512,n<=4,sr<=70%,kvB<=8k,kp<=2k,0.1594,1
512,n<=4,sr<=70%,kvB<=8k,kp<=4k,0.3883,1
512,n<=4,sr<=70%,kvB<=8k,kp<=512,0.3898,1
512,n<=4,sr<=70%,kvB<=8k,kp=0,0.5347,1
512,n<=4,sr>70%,kvB<=1k,kp<=1k,0.4875,2
512,n<=4,sr>70%,kvB<=1k,kp<=2k,0.1858,2
512,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.9489,2
512,n<=4,sr>70%,kvB<=1k,kp<=512,0.545,2
512,n<=4,sr>70%,kvB<=1k,kp=0,0.5451,2
512,n<=4,sr>70%,kvB<=4k,kp<=1k,0.2981,2
512,n<=4,sr>70%,kvB<=4k,kp<=2k,0.2216,2
512,n<=4,sr>70%,kvB<=4k,kp<=4k,0.6576,2
512,n<=4,sr>70%,kvB<=4k,kp<=512,0.2863,2
512,n<=4,sr>70%,kvB<=4k,kp=0,0.4803,2
512,n<=4,sr>70%,kvB<=8k,kp<=1k,0.3707,1
512,n<=4,sr>70%,kvB<=8k,kp<=2k,0.2219,1
512,n<=4,sr>70%,kvB<=8k,kp<=4k,0.1532,1
512,n<=4,sr>70%,kvB<=8k,kp<=512,0.5352,1
512,n<=4,sr>70%,kvB<=8k,kp=0,0.7021,1
512,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0929,2
512,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.1043,2
512,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.0763,2
512,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1402,2
512,n<=8,sr<=15%,kvB<=1k,kp=0,0.2603,2
512,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.2147,2
512,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.1625,2
512,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.0494,2
512,n<=8,sr<=15%,kvB<=4k,kp<=512,0.2537,2
512,n<=8,sr<=15%,kvB<=4k,kp=0,0.2579,2
512,n<=8,sr<=15%,kvB<=8k,kp<=1k,0.1723,1
512,n<=8,sr<=15%,kvB<=8k,kp<=2k,0.1841,1
512,n<=8,sr<=15%,kvB<=8k,kp<=4k,0.1871,1
512,n<=8,sr<=15%,kvB<=8k,kp<=512,0.1732,1
512,n<=8,sr<=15%,kvB<=8k,kp=0,0.2048,1
512,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.1246,4
512,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.1344,4
512,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.0859,4
512,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1804,4
512,n<=8,sr<=40%,kvB<=1k,kp=0,0.2934,4
512,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.2046,4
512,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.1617,4
512,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.0063,4
512,n<=8,sr<=40%,kvB<=4k,kp<=512,0.2214,4
512,n<=8,sr<=40%,kvB<=4k,kp=0,0.229,4
512,n<=8,sr<=40%,kvB<=8k,kp<=1k,0.189,2
512,n<=8,sr<=40%,kvB<=8k,kp<=2k,0.1875,2
512,n<=8,sr<=40%,kvB<=8k,kp<=4k,0.1959,2
512,n<=8,sr<=40%,kvB<=8k,kp<=512,0.1507,2
512,n<=8,sr<=40%,kvB<=8k,kp=0,0.2076,2
512,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.081,2
512,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.0876,2
512,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.0526,2
512,n<=8,sr<=70%,kvB<=1k,kp<=512,0.1625,2
512,n<=8,sr<=70%,kvB<=1k,kp=0,0.2749,2
512,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.1783,2
512,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.1373,2
512,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.0653,2
512,n<=8,sr<=70%,kvB<=4k,kp<=512,0.1737,2
512,n<=8,sr<=70%,kvB<=4k,kp=0,0.1831,2
512,n<=8,sr<=70%,kvB<=8k,kp<=1k,0.2601,1
512,n<=8,sr<=70%,kvB<=8k,kp<=2k,0.1321,1
512,n<=8,sr<=70%,kvB<=8k,kp<=4k,0.2004,1
512,n<=8,sr<=70%,kvB<=8k,kp<=512,0.1735,1
512,n<=8,sr<=70%,kvB<=8k,kp=0,0.2936,1
512,n<=8,sr>70%,kvB<=1k,kp<=1k,0.3502,4
512,n<=8,sr>70%,kvB<=1k,kp<=2k,0.396,4
512,n<=8,sr>70%,kvB<=1k,kp<=4k,0.4338,4
512,n<=8,sr>70%,kvB<=1k,kp<=512,0.4464,4
512,n<=8,sr>70%,kvB<=1k,kp=0,0.5867,4
512,n<=8,sr>70%,kvB<=4k,kp<=1k,0.1825,4
512,n<=8,sr>70%,kvB<=4k,kp<=2k,0.1171,4
