hardware,model,layer_name,input,kv_cache,latency(ns)
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,960,0,69694
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,960,0,41915
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,960,0,41456
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,960,0,40515
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,960,0,296738
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,960,0,51947
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,960,0,67140
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,960,0,41153
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,960,0,39720
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,960,0,52336
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,960,0,41061
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,960,0,40855
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,960,0,63582
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,960,0,47403
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,928,0,69439
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,928,0,41982
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,928,0,41406
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,928,0,40413
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,928,0,295189
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,928,0,51572
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,928,0,67103
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,928,0,40473
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,928,0,39778
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,928,0,52609
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,928,0,41008
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,928,0,40982
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,928,0,63586
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,928,0,47036
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,896,0,69804
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,896,0,41342
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,896,0,40827
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,896,0,40228
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,896,0,294904
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,896,0,51365
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,896,0,67025
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,896,0,40660
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,896,0,39131
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,896,0,53261
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,896,0,40250
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,896,0,41364
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,896,0,63192
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,896,0,47639
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,864,0,70675
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,864,0,41978
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,864,0,41738
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,864,0,40698
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,864,0,297095
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,864,0,51594
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,864,0,67267
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,864,0,40760
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,864,0,39957
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,864,0,53416
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,864,0,40890
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,864,0,41747
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,864,0,63862
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,864,0,47415
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,832,0,69934
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,832,0,41657
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,832,0,41467
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,832,0,40640
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,832,0,297243
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,832,0,52238
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,832,0,67385
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,832,0,40786
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,832,0,39287
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,832,0,53073
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,832,0,40709
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,832,0,41535
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,832,0,63621
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,832,0,47370
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,800,0,69634
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,800,0,41814
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,800,0,41399
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,800,0,39802
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,800,0,296658
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,800,0,51189
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,800,0,66891
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,800,0,40919
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,800,0,39590
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,800,0,52464
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,800,0,41289
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,800,0,41418
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,800,0,63501
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,800,0,47448
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,768,0,69501
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,768,0,42517
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,768,0,41691
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,768,0,40295
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,768,0,296136
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,768,0,51359
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,768,0,66876
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,768,0,40803
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,768,0,40037
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,768,0,53383
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,768,0,40828
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,768,0,41294
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,768,0,62892
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,768,0,47259
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,736,0,69832
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,736,0,42164
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,736,0,41264
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,736,0,40184
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,736,0,295976
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,736,0,51842
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,736,0,67565
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,736,0,40951
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,736,0,40407
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,736,0,52539
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,736,0,41314
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,736,0,41658
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,736,0,63449
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,736,0,47561
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,704,0,69937
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,704,0,41711
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,704,0,41434
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,704,0,40059
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,704,0,294905
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,704,0,50900
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,704,0,66524
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,704,0,40607
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,704,0,39584
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,704,0,52995
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,704,0,40804
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,704,0,41136
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,704,0,63844
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,704,0,47381
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,672,0,69912
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,672,0,42198
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,672,0,41506
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,672,0,40406
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,672,0,295052
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,672,0,51442
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,672,0,67162
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,672,0,40862
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,672,0,39918
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,672,0,52466
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,672,0,41066
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,672,0,42113
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,672,0,63934
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,672,0,47459
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,640,0,70076
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,640,0,41456
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,640,0,40953
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,640,0,40007
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,640,0,295925
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,640,0,50965
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,640,0,67137
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,640,0,41360
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,640,0,40427
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,640,0,52156
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,640,0,41232
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,640,0,41406
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,640,0,64490
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,640,0,47268
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,608,0,69401
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,608,0,41659
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,608,0,41520
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,608,0,40329
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,608,0,293342
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,608,0,51183
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,608,0,66596
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,608,0,41057
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,608,0,39601
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,608,0,52550
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,608,0,41454
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,608,0,41229
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,608,0,63991
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,608,0,47190
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,576,0,69107
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,576,0,41524
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,576,0,40899
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,576,0,40524
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,576,0,295768
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,576,0,51288
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,576,0,66881
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,576,0,40842
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,576,0,39549
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,576,0,52333
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,576,0,40892
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,576,0,40988
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,576,0,63528
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,576,0,47657
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,544,0,69767
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,544,0,42103
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,544,0,41028
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,544,0,39728
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,544,0,294598
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,544,0,50897
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,544,0,67260
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,544,0,40724
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,544,0,40047
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,544,0,52675
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,544,0,40790
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,544,0,41591
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,544,0,63002
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,544,0,47348
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,512,0,70751
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,512,0,42935
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,512,0,40727
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,512,0,39932
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,512,0,293047
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,512,0,50731
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,512,0,67334
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,512,0,41097
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,512,0,40096
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,512,0,53024
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,512,0,40691
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,512,0,41760
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,512,0,63427
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,512,0,47567
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,480,0,69924
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,480,0,42490
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,480,0,41585
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,480,0,40802
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,480,0,297371
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,480,0,51775
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,480,0,67048
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,480,0,41079
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,480,0,39910
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,480,0,52841
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,480,0,41308
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,480,0,42037
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,480,0,64059
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,480,0,48036
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,448,0,68985
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,448,0,41660
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,448,0,40773
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,448,0,40580
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,448,0,292580
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,448,0,51711
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,448,0,66610
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,448,0,40548
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,448,0,39253
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,448,0,52051
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,448,0,40296
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,448,0,40728
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,448,0,63740
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,448,0,47118
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,416,0,71302
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,416,0,42089
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,416,0,41732
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,416,0,40854
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,416,0,298996
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,416,0,51749
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,416,0,67301
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,416,0,40572
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,416,0,39356
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,416,0,52816
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,416,0,41325
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,416,0,41164
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,416,0,63712
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,416,0,47444
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,384,0,69274
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,384,0,42006
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,384,0,40190
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,384,0,39807
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,384,0,292297
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,384,0,50677
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,384,0,67052
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,384,0,40542
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,384,0,40166
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,384,0,52505
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,384,0,39911
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,384,0,41663
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,384,0,62940
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,384,0,47107
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,352,0,70040
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,352,0,42234
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,352,0,40711
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,352,0,40455
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,352,0,291990
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,352,0,51504
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,352,0,66217
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,352,0,41273
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,352,0,39970
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,352,0,52882
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,352,0,40646
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,352,0,41449
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,352,0,63840
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,352,0,47730
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,320,0,69548
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,320,0,42317
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,320,0,41786
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,320,0,40572
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,320,0,293093
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,320,0,51010
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,320,0,67356
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,320,0,40047
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,320,0,41205
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,320,0,52706
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,320,0,41475
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,320,0,40543
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,320,0,62978
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,320,0,47814
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,288,0,68805
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,288,0,42019
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,288,0,42501
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,288,0,41383
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,288,0,294880
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,288,0,51985
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,288,0,67086
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,288,0,40772
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,288,0,39211
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,288,0,52139
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,288,0,41550
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,288,0,41336
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,288,0,64326
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,288,0,46847
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,256,0,69526
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,256,0,40794
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,256,0,41787
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,256,0,41724
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,256,0,295312
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,256,0,51910
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,256,0,66242
