hardware,model,layer_name,input,kv_cache,latency(ns),scaled_latency(ns)
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1120,0,63594,63783
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1120,0,47564,47705
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1088,0,69666,69873
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1088,0,42095,42220
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1088,0,40918,41039
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1088,0,40280,40400
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1088,0,290836,291703
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1088,0,51300,51452
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1088,0,67039,67238
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1088,0,40464,40584
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1088,0,39808,39926
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1088,0,52937,53094
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1088,0,40632,40753
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1088,0,41022,41144
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1088,0,63190,63378
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1088,0,47112,47252
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1056,0,69455,69662
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1056,0,42130,42255
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1056,0,41771,41895
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1056,0,39585,39703
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1056,0,296582,297466
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1056,0,50538,50688
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1056,0,66526,66724
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1056,0,40791,40912
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1056,0,39779,39897
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1056,0,52624,52780
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1056,0,41617,41741
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1056,0,41186,41308
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1056,0,63191,63379
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1056,0,47586,47727
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1024,0,69427,69633
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1024,0,42092,42217
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1024,0,40917,41038
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1024,0,40559,40679
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1024,0,294040,294916
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1024,0,51444,51597
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1024,0,66868,67067
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1024,0,40451,40571
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1024,0,39549,39666
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1024,0,52674,52831
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1024,0,40511,40631
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1024,0,40862,40983
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1024,0,63142,63330
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1024,0,47617,47758
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,992,0,69500,69707
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,992,0,41796,41920
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,992,0,41270,41393
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,992,0,40037,40156
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,992,0,292405,293276
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,992,0,51378,51531
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,992,0,66735,66933
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,992,0,40721,40842
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,992,0,39621,39739
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,992,0,52557,52713
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,992,0,40798,40919
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,992,0,40929,41051
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,992,0,63274,63462
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,992,0,46607,46745
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,960,0,69694,69901
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,960,0,41915,42039
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,960,0,41456,41579
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,960,0,40515,40635
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,960,0,296738,297622
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,960,0,51947,52101
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,960,0,67140,67340
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,960,0,41153,41275
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,960,0,39720,39838
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,960,0,52336,52492
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,960,0,41061,41183
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,960,0,40855,40976
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,960,0,63582,63771
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,960,0,47403,47544
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,928,0,69439,69646
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,928,0,41982,42107
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,928,0,41406,41529
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,928,0,40413,40533
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,928,0,295189,296069
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,928,0,51572,51725
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,928,0,67103,67303
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,928,0,40473,40593
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,928,0,39778,39896
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,928,0,52609,52765
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,928,0,41008,41130
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,928,0,40982,41104
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,928,0,63586,63775
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,928,0,47036,47176
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,896,0,69804,70012
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,896,0,41342,41465
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,896,0,40827,40948
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,896,0,40228,40347
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,896,0,294904,295783
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,896,0,51365,51518
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,896,0,67025,67224
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,896,0,40660,40781
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,896,0,39131,39247
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,896,0,53261,53419
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,896,0,40250,40369
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,896,0,41364,41487
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,896,0,63192,63380
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,896,0,47639,47781
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,864,0,70675,70885
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,864,0,41978,42103
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,864,0,41738,41862
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,864,0,40698,40819
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,864,0,297095,297980
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,864,0,51594,51747
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,864,0,67267,67467
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,864,0,40760,40881
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,864,0,39957,40076
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,864,0,53416,53575
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,864,0,40890,41011
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,864,0,41747,41871
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,864,0,63862,64052
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,864,0,47415,47556
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,832,0,69934,70142
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,832,0,41657,41781
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,832,0,41467,41590
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,832,0,40640,40761
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,832,0,297243,298129
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,832,0,52238,52393
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,832,0,67385,67585
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,832,0,40786,40907
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,832,0,39287,39404
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,832,0,53073,53231
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,832,0,40709,40830
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,832,0,41535,41658
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,832,0,63621,63810
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,832,0,47370,47511
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,800,0,69634,69841
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,800,0,41814,41938
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,800,0,41399,41522
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,800,0,39802,39920
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,800,0,296658,297542
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,800,0,51189,51341
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,800,0,66891,67090
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,800,0,40919,41040
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,800,0,39590,39708
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,800,0,52464,52620
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,800,0,41289,41412
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,800,0,41418,41541
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,800,0,63501,63690
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,800,0,47448,47589
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,768,0,69501,69708
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,768,0,42517,42643
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,768,0,41691,41815
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,768,0,40295,40415
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,768,0,296136,297018
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,768,0,51359,51512
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,768,0,66876,67075
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,768,0,40803,40924
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,768,0,40037,40156
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,768,0,53383,53542
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,768,0,40828,40949
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,768,0,41294,41417
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,768,0,62892,63079
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,768,0,47259,47399
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,736,0,69832,70040
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,736,0,42164,42289
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,736,0,41264,41387
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,736,0,40184,40303
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,736,0,295976,296858
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,736,0,51842,51996
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,736,0,67565,67766
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,736,0,40951,41073
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,736,0,40407,40527
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,736,0,52539,52695
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,736,0,41314,41437
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,736,0,41658,41782
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,736,0,63449,63638
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,736,0,47561,47702
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,704,0,69937,70145
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,704,0,41711,41835
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,704,0,41434,41557
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,704,0,40059,40178
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,704,0,294905,295784
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,704,0,50900,51051
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,704,0,66524,66722
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,704,0,40607,40728
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,704,0,39584,39702
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,704,0,52995,53152
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,704,0,40804,40925
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,704,0,41136,41258
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,704,0,63844,64034
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,704,0,47381,47522
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,672,0,69912,70120
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,672,0,42198,42323
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,672,0,41506,41629
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,672,0,40406,40526
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,672,0,295052,295931
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,672,0,51442,51595
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,672,0,67162,67362
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,672,0,40862,40983
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,672,0,39918,40037
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,672,0,52466,52622
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,672,0,41066,41188
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,672,0,42113,42238
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,672,0,63934,64124
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,672,0,47459,47600
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,640,0,70076,70284
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,640,0,41456,41579
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,640,0,40953,41075
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,640,0,40007,40126
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,640,0,295925,296807
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,640,0,50965,51116
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,640,0,67137,67337
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,640,0,41360,41483
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,640,0,40427,40547
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,640,0,52156,52311
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,640,0,41232,41354
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,640,0,41406,41529
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,640,0,64490,64682
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,640,0,47268,47408
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,608,0,69401,69607
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,608,0,41659,41783
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,608,0,41520,41643
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,608,0,40329,40449
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,608,0,293342,294216
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,608,0,51183,51335
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,608,0,66596,66794
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,608,0,41057,41179
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,608,0,39601,39719
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,608,0,52550,52706
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,608,0,41454,41577
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,608,0,41229,41351
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,608,0,63991,64181
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,608,0,47190,47330
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,576,0,69107,69313
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,576,0,41524,41647
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,576,0,40899,41020
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,576,0,40524,40644
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,576,0,295768,296649
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,576,0,51288,51440
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,576,0,66881,67080
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,576,0,40842,40963
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,576,0,39549,39666
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,576,0,52333,52489
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,576,0,40892,41013
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,576,0,40988,41110
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,576,0,63528,63717
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,576,0,47657,47799
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,544,0,69767,69974
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,544,0,42103,42228
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,544,0,41028,41150
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,544,0,39728,39846
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,544,0,294598,295476
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,544,0,50897,51048
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,544,0,67260,67460
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,544,0,40724,40845
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,544,0,40047,40166
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,544,0,52675,52832
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,544,0,40790,40911
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,544,0,41591,41714
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,544,0,63002,63189
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,544,0,47348,47489
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,512,0,70751,70961
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,512,0,42935,43062
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,512,0,40727,40848
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,512,0,39932,40051
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,512,0,293047,293920
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,512,0,50731,50882
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,512,0,67334,67534
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,512,0,41097,41219
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,512,0,40096,40215
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,512,0,53024,53182
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,512,0,40691,40812
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,512,0,41760,41884
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,512,0,63427,63616
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,512,0,47567,47708
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,480,0,69924,70132
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,480,0,42490,42616
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,480,0,41585,41708
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,480,0,40802,40923
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,480,0,297371,298257
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,480,0,51775,51929
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,480,0,67048,67247
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,480,0,41079,41201
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,480,0,39910,40028
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,480,0,52841,52998
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,480,0,41308,41431
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,480,0,42037,42162
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,480,0,64059,64249
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,480,0,48036,48179
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,448,0,68985,69190
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,448,0,41660,41784
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,448,0,40773,40894
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,448,0,40580,40700
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,448,0,292580,293452
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,448,0,51711,51865
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,448,0,66610,66808
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,448,0,40548,40668
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,448,0,39253,39370
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,448,0,52051,52206
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,448,0,40296,40416
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,448,0,40728,40849
